Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_10,SMA_30,EMA_12,EMA_26,MACD,MACD_Signal,RSI,BB_Middle,BB_Upper,BB_Lower,BB_Width,Price_Change,Price_Change_5d,Price_Change_10d,Volatility_10d,Volatility_30d,Volume_SMA,Volume_Ratio,High_Low_Pct,Close_Position,Future_Return,Price_Direction,Future_Price,Future_Volatility,Symbol,Company,Fund_market_cap,Fund_pe_ratio,Fund_forward_pe,Fund_peg_ratio,Fund_price_to_book,Fund_price_to_sales,Fund_enterprise_value,Fund_ebitda,Fund_revenue,Fund_gross_profit,Fund_net_income,Fund_total_debt,Fund_total_cash,Fund_book_value,Fund_shares_outstanding,Fund_float_shares,Fund_beta,Fund_dividend_yield,Fund_sector,Fund_industry
148.3800048828125,150.57000732421875,147.8800048828125,149.97000122070312,110089300,0.0,0.0,147.01399993896484,145.15700073242186,147.19037279481026,144.88485474325452,2.3055180515557367,2.5012756360631947,55.45810191708948,146.65,149.48113590045105,143.81886409954896,5.66227180090209,0.01729753821347546,0.01729753821347546,0.019995935970994694,0.013407251359611218,0.012408000643977889,54616230.0,2.015688376879913,1.793693685077399,0.7769496063349443,0.023004580383813034,1,153.4199981689453,0.01496595089754463,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
150.55999755859375,154.85000610351562,150.0500030517578,154.07000732421875,62512800,0.0,0.0,147.93700103759767,145.67266743977865,148.24879847121048,145.5698404379704,2.6789580332400647,2.536812133343865,64.71572866418052,147.09450073242186,151.37460867371047,142.81439279113326,8.56021588257721,0.027338841569267247,0.05606969613265167,0.0637255676587829,0.01410571307785361,0.013190739935159127,56038090.0,1.115541232757933,3.11546882817814,0.8375003576276413,-0.004283790684325051,0,153.41000366210938,0.00795383411055605,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
154.39999389648438,155.1199951171875,152.69000244140625,153.7899932861328,43171300,0.0,0.0,148.62799987792968,146.14100036621093,149.10130386003635,146.1825538484128,2.9187500116235583,2.613199739687342,65.90032888518769,147.47750015258788,152.668228447986,142.28677185718976,10.381456590796233,-0.0018174467759756174,0.042785447120917475,0.047045126454301256,0.01402499469700268,0.013197195817938944,55672980.0,0.775444389720112,1.5800720345049664,0.4526724939090247,-0.002926048298896422,0,153.33999633789062,0.007934985782600174,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
152.89999389648438,155.6300048828125,151.55999755859375,152.1199951171875,50322100,0.0,0.0,149.38799896240235,146.4546666463216,149.5657242971913,146.6249133946491,2.9408109025422107,2.678721993316356,62.09384911623967,147.88850021362305,153.18712314504342,142.58987728220268,10.597245862840737,-0.01085895208954335,0.022037079145384775,0.05258781220624953,0.013243129296257832,0.012989980967911869,56737290.0,0.8869316810866363,2.675524227491179,0.1375912901339172,0.008282998988097034,1,153.3800048828125,0.005516962406340098,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
153.3000030517578,153.97000122070312,152.10000610351562,153.83999633789062,36305700,0.0,0.0,150.08399810791016,146.84666646321614,150.22331227608046,147.16223090333435,3.0610813727461164,2.755193888864004,63.24385791236679,148.24499969482423,154.13607760871537,142.3539217809331,11.782155827782276,0.011306871390431628,0.04354903166928481,0.04738556116355741,0.012864629350304886,0.013030487937553391,55132580.0,0.6585162530032151,1.2155454769254452,0.9304784907631046,-0.012350454639320607,0,151.94000244140625,0.004038212689890398,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
153.77000427246094,154.35000610351562,152.7100067138672,153.4199981689453,29514100,0.0,0.0,150.68399810791016,147.2739995320638,150.71511495634522,147.62807064739732,3.0870443089478954,2.821563986532319,67.91979007389098,148.5789993286133,154.85564412027833,142.30235453694826,12.55328958333007,-0.0027300973670256745,0.023004580383813034,0.040700041205562254,0.01307978793616552,0.012837084019836461,53893390.0,0.547638587960416,1.0689606369584743,0.43292178006866455,-0.022748048069462845,0,149.92999267578125,0.006299778336409045,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
153.55999755859375,153.97999572753906,153.02999877929688,153.41000366210938,25067200,0.0,0.0,151.43599853515624,147.60233306884766,151.12971667883662,148.0583301744968,3.071386504339813,2.8715284983155014,64.9018660151794,148.8629997253418,155.48253942936284,142.24346002132077,13.239079408042073,-6.514474615582078e-05,-0.004283790684325051,0.05154571460636048,0.012189945501327492,0.012383580628094215,51309380.0,0.4885500467945627,0.6192535855318714,0.4000064247739283,-0.03220130580458602,0,148.47000122070312,0.0060485741327303885,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
153.55999755859375,154.77999877929688,153.1199951171875,153.33999633789062,31434700,0.0,0.0,152.0219985961914,147.96066640218098,151.4697621045686,148.45122886074273,3.018533243825857,2.900929451287925,72.47703211265679,149.1784996032715,156.0276986457009,142.32930056084209,13.698398084858809,-0.0004563413242133496,-0.002926048298896422,0.039734206537255234,0.012118971961510168,0.012277867860517884,49958420.0,0.6292172570709802,1.0825640418377815,0.13253056347090725,-0.057193095233593616,0,144.57000732421875,0.009576197481189297,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
153.72000122070312,154.0800018310547,152.9499969482422,153.3800048828125,27057000,0.0,0.0,152.4759994506836,148.2133331298828,151.76364736493508,148.81776085986854,2.9458865050665395,2.9099208629905537,68.78610728416774,149.53149948120117,156.487288376058,142.57571058634434,13.911577789713647,0.0002609139551152939,0.008282998988097034,0.030502611237743782,0.012018354648129552,0.011684923463907189,47387500.0,0.5709733579530467,0.7367354588858318,0.3805363508696122,-0.05307079886891175,0,145.24000549316406,0.011028344516735676,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
153.10000610351562,153.88999938964844,151.02999877929688,151.94000244140625,39823200,0.0,0.0,152.9279998779297,148.50466664632162,151.7907790523374,149.04988091884627,2.740898133491129,2.876116314242641,62.41757541561274,149.82399978637696,156.66143636381713,142.9865632089368,13.674873154880345,-0.009388462612883952,-0.012350454639320607,0.030660726689746287,0.012000715181053709,0.011291864892779382,45529740.0,0.8746634617285317,1.8823223406584357,0.31818303073631643,-0.01869156438236752,0,149.10000610351562,0.020141141010757372,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
151.5399932861328,152.3800048828125,148.38999938964844,149.92999267578125,47339400,0.0,0.0,152.9239990234375,148.7413330078125,151.5045030004582,149.11529432467026,2.389208675787927,2.7787347799881954,60.81366426648914,149.96899948120117,156.6787622764439,143.25923668595843,13.419525590485478,-0.013228970207501023,-0.022748048069462845,-0.00026677698603871924,0.011866607616013878,0.01160503030150392,39254750.0,1.2059534196498514,2.6612457067161475,0.38596269823969653,0.00960449884447212,1,151.3699951171875,0.0207524572755766,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
149.1999969482422,151.0500030517578,148.3300018310547,148.47000122070312,49425500,0.0,0.0,152.36399841308594,148.8509999593099,151.03765488284688,149.06734555749574,1.9703093253511383,2.6170496803427405,52.6684735891815,150.1504997253418,156.46057238183292,143.8404270688507,12.620145312982231,-0.00973782115920796,-0.03220130580458602,-0.036347152835082275,0.007302746081947329,0.011439578871404857,37946020.0,1.3025213184413016,1.8320207438132892,0.051470340742070485,0.035427995309415206,1,153.72999572753906,0.02022949075784122,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
145.58999633789062,147.3800048828125,144.0500030517578,144.57000732421875,56039800,0.0,0.0,151.44199981689454,148.79900004069012,150.04262913373947,148.73324629491256,1.309382838826906,2.3555163007580924,39.87675776106315,150.0349998474121,156.67316359012196,143.39683610470226,13.2763274854197,-0.026267891590348702,-0.057193095233593616,-0.05995179377347315,0.010150783616710582,0.012400670235605855,39232870.0,1.4283890013654368,2.303383594348644,0.15615735331179692,0.07338994821912204,1,155.17999267578125,0.008221289578061683,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
144.69000244140625,146.58999633789062,144.52999877929688,145.24000549316406,45153100,0.0,0.0,150.75400085449218,148.84366709391276,149.3037620432832,148.4737952065664,0.8299668367168067,2.0504063974208795,44.64112635821048,150.07099990844728,156.58997075851298,143.55202905838158,13.037941700131398,0.00463442024626004,-0.05307079886891175,-0.04522738525414327,0.01052212179504342,0.012100447070034966,38715970.0,1.1662654971578912,1.4183403199407802,0.3446638618115019,0.06458268568755265,1,154.6199951171875,0.010999212153782767,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
146.74000549316406,149.39999389648438,146.14999389648438,149.10000610351562,46757100,0.0,0.0,150.28000183105468,148.92333374023437,149.2724149068809,148.52029612236262,0.7521187845182737,1.7907488676719967,47.9907756671572,150.18199996948243,156.54595469704353,143.81804524192134,12.727909455122187,0.026576703830634596,-0.01869156438236752,-0.030811169703645835,0.013707568254837038,0.012545353161655027,39761110.0,1.175950570796439,2.1797450482621867,0.9076960637019231,0.02723002945938857,1,153.16000366210938,0.011380720722533521,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
148.3300018310547,151.7100067138672,148.2100067138672,151.3699951171875,43812600,0.0,0.0,150.07500152587892,149.07766672770182,149.59512015345007,148.73186909076242,0.8632510626876524,1.6052493025782608,43.18867000686723,150.37949981689454,156.6266410352333,144.13235859855578,12.494282436677508,0.015224607114340927,0.00960449884447212,-0.013362032826387815,0.014878579690206709,0.012825019420284686,41190960.0,1.0636460038804632,2.3122151766539814,0.9028538295200893,0.0022462284973745472,1,151.7100067138672,0.011430198614445488,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
152.05999755859375,154.4199981689453,151.8800048828125,153.72999572753906,44421800,0.0,0.0,150.10700073242188,149.2776667277018,150.23125585599715,149.1028868232294,1.1283690327677505,1.5098732469310097,49.86301923444056,150.77149963378906,156.8130070317985,144.72999223577963,12.083014796018858,0.015590940651907248,0.035427995309415206,0.002085861793827304,0.015810996299591824,0.01305845941264688,43126420.0,1.0300368080633635,1.6522431254304655,0.72834477745538,-0.0014961018274318727,0,153.5,0.01024273851560946,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
155.0399932861328,157.1699981689453,153.1199951171875,155.17999267578125,49072700,0.0,0.0,150.29100036621094,149.54933319091796,150.9926009936449,149.55392770725456,1.4386732863903546,1.4956332546215994,57.057192325558475,151.15649948120117,157.29542482136068,145.01757414104165,12.277850680319034,0.009432101662268044,0.07338994821912204,0.011999454687843691,0.01606418369175906,0.013084647012994735,44890220.0,1.093171296554127,2.609874496011554,0.5086409892208981,0.0010310843514709234,1,155.33999633789062,0.010890217922756589,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
155.38999938964844,156.1999969482422,154.00999450683594,154.6199951171875,40484200,0.0,0.0,150.41499938964844,149.82599945068358,151.55066225541103,149.92987489408557,1.6207873613254549,1.5206640762454144,51.900582838463464,151.44549942016602,157.66887837190234,145.2221204684297,12.446757903472644,-0.0036086969005325598,0.06458268568755265,0.008084432096102656,0.01613868682420521,0.013064947196987808,46232940.0,0.8756570531746413,1.4163772542784216,0.27853878097043006,0.0010348186985007501,1,154.77999877929688,0.01088988848641028,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
153.52999877929688,154.99000549316406,152.14999389648438,153.16000366210938,41384600,0.0,0.0,150.53699951171876,150.0616663614909,151.79825347657805,150.16954682203763,1.628706654540423,1.5422725920998925,49.397043784126176,151.7324996948242,157.6983163161979,145.76668307345054,11.931633242747353,-0.009442449238027617,0.02723002945938857,0.008029493228247198,0.01614252790263111,0.013215702590396328,46389080.0,0.89211943845405,1.8542775716727702,0.3556357892361503,0.018673286380046727,1,156.02000427246094,0.009741404484163073,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
151.49000549316406,152.14999389648438,149.91000366210938,151.7100067138672,34953400,0.0,0.0,150.71500091552736,150.21766662597656,151.78467704061788,150.2838329531843,1.5008440874335918,1.5339868911066687,46.30435200855555,151.81949996948242,157.72756442974492,145.91143550921993,11.816128920524989,-0.009467203666572499,0.0022462284973745472,0.011872301240854144,0.01581678704722392,0.01333598489520142,45150480.0,0.7741534530751389,1.4764947170556362,0.8035762942779292,0.03401218228835967,1,156.8699951171875,0.006391898329278383,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
152.77000427246094,153.77999877929688,151.82000732421875,153.5,37850200,0.0,0.0,151.21800079345704,150.50633341471354,152.0485730602551,150.5224115919389,1.526161468316218,1.5324218065395174,50.32363238620091,151.79099960327147,157.65871454446574,145.9232846620772,11.73542988238853,0.011798781932089941,-0.0014961018274318727,0.03387888959345875,0.015612766827848457,0.013118606961176546,43992950.0,0.8603696728680391,1.2768673974450326,0.8571428571428571,0.027687296416938123,1,157.75,0.005729366893849729,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
153.8300018310547,155.75999450683594,152.74000549316406,155.33999633789062,51651600,0.0,0.0,152.2949996948242,150.7883331298828,152.55494616401782,150.87974684706128,1.6751993169565367,1.5609773087551813,53.695313956405364,151.86849975585938,157.88640549584616,145.8505940158726,12.035811479973574,0.011986946826648914,0.0010310843514709234,0.07449670379775686,0.011725702925333713,0.013057537879129727,43554130.0,1.185917386020568,1.9441155432390322,0.8609272527006134,0.024333712298246324,1,159.1199951171875,0.004927424964345888,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
156.88999938964844,157.0500030517578,153.89999389648438,154.77999877929688,43687500,0.0,0.0,153.2489990234375,151.13033294677734,152.89726211790796,151.16901202387865,1.7282500940293062,1.594431865933967,55.538224406965256,152.00149993896486,158.15877113522797,145.84422874270174,12.31454239252622,-0.003604979862209201,0.0010348186985007501,0.06568433575680244,0.012211116123815383,0.012656622068197962,43407570.0,1.0064488751616365,2.03515259084934,0.2793658175054132,0.041865846870686285,1,161.25999450683594,0.003244103471059639,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
154.85000610351562,156.2100067138672,153.92999267578125,156.02000427246094,37986000,0.0,0.0,153.94099884033204,151.43499959309895,153.37768418606683,151.5287565995596,1.848927586507216,1.645331010199496,62.24371532330353,152.11050033569336,158.47839070957284,145.74260996181388,12.735780747758952,0.008011406531487353,0.018673286380046727,0.046411789977667484,0.010026851618881144,0.012429228973971692,42530460.0,0.8931481107893026,1.461360066433726,0.9166661089658219,0.019100087462727178,1,159.0,0.010491742541726199,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
157.8000030517578,158.50999450683594,156.47999572753906,156.8699951171875,48547300,0.0,0.0,154.49099884033203,151.7499994913737,153.91496297843625,151.9248237088639,1.990139269572353,1.7142926622376047,67.31247248254607,152.28300018310546,158.97872567216396,145.58727469404695,13.391450978117007,0.005447960655367012,0.03401218228835967,0.0363348099188483,0.009327168669986417,0.012441234462431627,43003930.0,1.1289038001875642,1.2940644116042672,0.19211804146183797,-0.010645746292640368,0,155.1999969482422,0.016083126954141054,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
156.9499969482422,158.50999450683594,154.5500030517578,157.75,43638600,0.0,0.0,154.89299926757812,152.14533284505208,154.50496884836102,152.35674214927593,2.148226699085086,1.8010794697717476,81.0264069506646,152.5,159.61753484695257,145.38246515304743,14.235069693905132,0.005609771850602074,0.027687296416938123,0.0261497715747403,0.008390125826736646,0.012226737826336488,42925610.0,1.016609897914089,2.51029569260103,0.8080817811206757,0.00969888291154919,1,159.27999877929688,0.020572411437333217,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
158.4199981689453,160.72000122070312,157.91000366210938,159.1199951171875,51047400,0.0,0.0,155.28699951171876,152.53333282470703,155.21497306719925,152.85817952534106,2.3567935418581953,1.9122222843577197,81.63176171204786,152.78899993896485,160.49518348648053,145.08281639144917,15.412367095031357,0.008684596622424712,0.024333712298246324,0.025389886759681346,0.008325737827601383,0.012182025023114471,43123080.0,1.1837605291644289,1.765961315247819,0.4306023154282239,0.07975114901216784,1,171.80999755859375,0.04041114750521008,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
159.33999633789062,161.2899932861328,158.89999389648438,161.25999450683594,45270400,0.0,0.0,155.95099945068358,152.94733276367188,156.14497656231342,153.48106029698457,2.663916265328851,2.0625610807344827,80.0692759605625,153.18299942016603,161.7716548314387,144.59434400889336,17.177310822545337,0.01344896590822775,0.041865846870686285,0.042943989130357574,0.008666082202720188,0.012285189026667866,43601700.0,1.0382714435446325,1.4820783027790092,0.9874482062937733,0.05612057149967331,1,170.30999755859375,0.04196218218047222,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
160.6999969482422,161.72999572753906,158.49000549316406,159.0,45207400,0.0,0.0,156.53499908447264,153.33333282470704,156.58421101595331,153.8901893960282,2.6940216199251097,2.18885318869528,68.87684223242329,153.5359992980957,162.48243680613248,144.58956179005892,17.89287501607356,-0.014014601164705653,0.019100087462727178,0.038130035245849125,0.009544672153366232,0.012465346553866798,43983980.0,1.0278151272349614,2.037729707154088,0.1574061864215206,0.06383643960053065,1,169.14999389648438,0.04097220986484056,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
157.0,159.00999450683594,154.80999755859375,155.1999969482422,50284400,0.0,0.0,156.88399810791014,153.507666015625,156.3712549732864,153.98728221895985,2.3839727543265496,2.2278771018518575,53.39492773030591,153.79949951171875,162.60811959090867,144.99087943252883,17.617240158379843,-0.023899390262627773,-0.010645746292640368,0.02300435093221842,0.012427709772563062,0.013045919854490787,45517080.0,1.104736947097661,2.706183653884252,0.09285706500612169,0.09877578693617561,1,170.52999877929688,0.03593268050842301,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
155.8699951171875,159.75999450683594,155.6199951171875,159.27999877929688,76542400,0.0,0.0,157.46199798583984,153.68133239746095,156.81875407770772,154.37959734395335,2.4391567337543734,2.270133028258629,58.443186702966045,154.33999938964843,163.09815960740875,145.5818391718881,17.51632043552064,0.026288672108771616,0.00969888291154919,0.03765471517457253,0.014348461355205627,0.012974648987014009,49386300.0,1.5498711181036036,2.599196020452602,0.8840589859169464,0.06629832772177502,1,169.83999633789062,0.037046593169275506,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
169.19000244140625,172.5,167.3300018310547,171.80999755859375,117218300,0.0,0.0,159.10899810791017,154.28199920654296,159.12509947868253,155.67153712812797,3.453562350554563,2.506818892835525,73.7103681559538,155.70199890136718,166.33459770302431,145.06940009971004,21.265197603314277,0.07866649218561839,0.07975114901216784,0.10602550282593093,0.0277824816535157,0.019172054292622535,55942970.0,2.095317785237359,3.009136978296124,0.8665371981075554,0.015365807736235526,1,174.4499969482422,0.014940848700541255,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
170.1999969482422,170.5500030517578,167.6999969482422,170.30999755859375,55081300,0.0,0.0,160.66199798583983,154.88833262125652,160.8458531873097,156.75648883721215,4.089364350097554,2.823327984413857,73.62910482277258,156.95549850463868,168.28327378353856,145.6277232257388,22.655550557799756,-0.008730574595861018,0.05612057149967331,0.10033595362306036,0.028116155450149383,0.01911952395365724,57082350.0,0.9649445056133814,1.673422667119177,0.9157877266059172,0.011919434022647168,1,172.33999633789062,0.01566740085067189,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
169.38999938964844,170.7100067138672,167.64999389648438,169.14999389648438,42505500,0.0,0.0,161.9749969482422,155.39866587320964,162.12341339559163,157.6750132868261,4.448400108765526,3.148342409387639,74.22221468701456,157.9579978942871,169.89123054518086,146.02476524339335,23.866465301787514,-0.00681113075414308,0.06383643960053065,0.08415580864293704,0.02861605959656689,0.01916503432500441,57534300.0,0.7387853854135706,1.809052868932094,0.49019402516193694,-0.003015043010572316,0,168.63999938964844,0.01888013335686331,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
169.47999572753906,170.8800048828125,168.94000244140625,170.52999877929688,47174100,0.0,0.0,163.34099731445312,155.96899922688803,163.41673430880923,158.62770216880796,4.789032140001268,3.4764803555939183,73.92526065135614,158.91599807739257,171.67042216657333,146.1615739882118,25.508848178361518,0.008158468416245013,0.09877578693617561,0.08707849867595696,0.02859709475150189,0.019149205701779585,57396980.0,0.8218916744400141,1.137631182368703,0.8195847097687589,0.0026388140002544525,1,170.97999572753906,0.01968854205083082,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
169.64999389648438,171.42999267578125,168.8800048828125,169.83999633789062,42316500,0.0,0.0,164.54999694824218,156.51666564941405,164.40492852205514,159.4586202086383,4.946308313416836,3.7704459472183833,71.05110187589165,159.72149810791015,173.11568653668385,146.32730967913645,26.788376857547405,-0.004046223223746481,0.06629832772177502,0.0766402303511291,0.02887619600070505,0.01918997195488331,57264770.0,0.7389621926360658,1.5014059396796267,0.37646903946959,-0.00023547625409303663,0,169.8000030517578,0.01990021100052027,AMZN,Amazon.com Inc.,2470206767104,35.36183,37.66179,0,7.3974,3.6866665,2536596832256,133831999488,670038032384,332382994432,70623002624,159570001920,93180002304,31.311,10664912097,9644813255,1.309,0.0,Consumer Cyclical,Internet Retail
